26-May-17,0.15,,,,0,99,EXPE,149,26-May-17,,,,,0,0
26-May-17,0.05,,,,0,8,EXPE,150,26-May-17,4.4,,,,0,0
26-May-17,,,,,0,0,EXPE,152.5,26-May-17,,,,,0,0
26-May-17,0.04,,,,0,1,EXPE,155,26-May-17,,,,,0,0
26-May-17,,,,,0,0,EXPE,157.5,26-May-17,,,,,0,0
02-Jun-17,9.9,,13.4,15.4,0,10,EXPE,130,02-Jun-17,0.15,,,0.05,0,58
02-Jun-17,4.1,,11.8,15.3,0,0,EXPE,131,02-Jun-17,0.04,-0.16,,0.05,4,21
02-Jun-17,3.65,,11.5,14.6,0,0,EXPE,132,02-Jun-17,0.4,,,0.05,0,34
02-Jun-17,6.2,,10.7,13.1,0,2,EXPE,133,02-Jun-17,0.1,,,0.1,0,12
02-Jun-17,4.42,,9.5,12.7,0,0,EXPE,134,02-Jun-17,0.8,,,0.15,0,7
02-Jun-17,6.62,,9,9.4,0,10,EXPE,135,02-Jun-17,0.06,,,0.05,0,2014
02-Jun-17,9.25,,8,8.4,0,10,EXPE,136,02-Jun-17,0.54,,,0.05,0,84
02-Jun-17,8,,6.9,8,0,1,EXPE,137,02-Jun-17,0.03,,,0.05,0,21
02-Jun-17,7.5,,6,6.6,0,10,EXPE,138,02-Jun-17,0.1,,,0.15,0,101
02-Jun-17,3.92,,5.1,5.5,0,6,EXPE,139,02-Jun-17,0.15,,,0.1,210,169
02-Jun-17,4.9,,4.1,4.6,0,6,EXPE,140,02-Jun-17,0.1,-0.13,0.05,0.15,19,2073
02-Jun-17,3,,3.2,3.6,0,11,EXPE,141,02-Jun-17,0.17,-0.11,0.1,0.25,11,23
02-Jun-17,2.6,-1.42,2.4,2.7,7,28,EXPE,142,02-Jun-17,0.45,-0.1,0.25,0.4,5,37
02-Jun-17,2.1,-0.03,1.65,1.9,5,133,EXPE,143,02-Jun-17,0.64,-0.11,0.5,0.65,214,54
02-Jun-17,1.35,0.07,1.05,1.3,2,39,EXPE,144,02-Jun-17,1,-0.05,0.85,1.05,27,47
02-Jun-17,0.67,-0.33,0.6,0.85,14,1621,EXPE,145,02-Jun-17,1.35,-0.2,1.4,1.6,27,137
02-Jun-17,0.65,-0.25,0.3,0.45,53,70,EXPE,146,02-Jun-17,,,1.95,2.35,0,0
02-Jun-17,0.4,0.09,0.15,0.25,1,6,EXPE,147,02-Jun-17,2.35,,2.8,3.2,0,1
02-Jun-17,0.34,,0.05,0.15,0,38,EXPE,148,02-Jun-17,,,3.7,4.3,0,0
02-Jun-17,,,,0.1,0,0,EXPE,149,02-Jun-17,,,4.6,6.4,0,0
02-Jun-17,0.2,,,0.1,0,4,EXPE,150,02-Jun-17,6.1,0.9,5.7,6,356,232
02-Jun-17,,,,0.05,0,0,EXPE,152.5,02-Jun-17,,,6.6,8.9,0,0
02-Jun-17,0.05,,,0.05,0,2,EXPE,155,02-Jun-17,,,9.3,11.3,0,0
02-Jun-17,,,,0.05,0,0,EXPE,157.5,02-Jun-17,,,11.3,15.2,0,0
09-Jun-17,,,13.6,15,0,0,EXPE,130,09-Jun-17,0.22,,,0.1,0,114
09-Jun-17,,,12.7,15.2,0,0,EXPE,131,09-Jun-17,0.25,,,0.1,0,6
16-Jun-17,4.2,,2.1,7,0,1,EXPO,55,16-Jun-17,1.3,,,0.6,0,3
16-Jun-17,2.8,,,4.1,0,2,EXPO,60,16-Jun-17,1.35,,1.1,2.1,0,40
16-Jun-17,0.25,,,5,0,11,EXPO,65,16-Jun-17,,,3,6.8,0,0
21-Jul-17,,,2.5,7.5,0,0,EXPO,55,21-Jul-17,,,,2.65,0,0
21-Jul-17,,,0.65,3,0,0,EXPO,60,21-Jul-17,,,2.1,3.2,0,0
21-Jul-17,,,,2.2,0,0,EXPO,65,21-Jul-17,,,4.9,7.1,0,0
15-Sep-17,5.25,,3,6.8,0,2,EXPO,55,15-Sep-17,2.4,,,5,0,5
15-Sep-17,2.9,,,3.5,0,4,EXPO,60,15-Sep-17,4,,0.6,5.5,0,5
15-Sep-17,1.3,,,4.8,0,12,EXPO,65,15-Sep-17,,,4,9,0,0
15-Dec-17,,,5.3,7.9,0,0,EXPO,55,15-Dec-17,,,1.45,2.95,0,0
15-Dec-17,5.3,,2.5,4.9,0,1,EXPO,60,15-Dec-17,,,3.4,4.5,0,0
15-Dec-17,,,,3.4,0,0,EXPO,65,15-Dec-17,,,5.7,9.2,0,0
16-Jun-17,0.32,-0.08,0.3,0.35,68,5216,EXTR,10,16-Jun-17,0.85,,0.45,1,0,31
21-Jul-17,0.65,0.13,0.45,0.65,6,194,EXTR,10,21-Jul-17,1,,0.9,1.15,0,3
15-Sep-17,0.87,0.07,0.75,1,2,243,EXTR,10,15-Sep-17,1.3,,1.1,1.4,0,13
15-Dec-17,1.27,0.02,1.15,1.35,15,379,EXTR,10,15-Dec-17,1.55,,1.45,1.7,0,10
16-Jun-17,11.2,-3.4,9.3,10.5,5,16,FANG,85,16-Jun-17,0.2,0.08,0.15,0.3,1,466
16-Jun-17,5.28,-3.69,5.1,5.6,20,149,FANG,90,16-Jun-17,0.92,0.62,0.75,1,91,694
16-Jun-17,4.51,-5.91,3.3,3.7,4,19,FANG,92.5,16-Jun-17,1.63,0.68,1.45,1.8,188,439
16-Jun-17,2.15,-2.65,1.95,2.25,174,459,FANG,95,16-Jun-17,2.76,1.33,2.55,2.95,57,555
16-Jun-17,1.3,-1.7,1.05,1.25,53,203,FANG,97.5,16-Jun-17,4.33,2.44,4.1,4.5,35,489
16-Jun-17,0.62,-1.38,0.55,0.7,301,955,FANG,100,16-Jun-17,5.7,2.4,6,6.4,70,1735
21-Jul-17,11.05,,10.4,10.9,6,0,FANG,85,21-Jul-17,1.18,0.36,1.05,1.25,35,12
21-Jul-17,7.2,-3.35,6.6,7,20,1,FANG,90,21-Jul-17,2.38,1.12,2.25,2.55,59,141
21-Jul-17,4,-2.9,3.8,4.1,67,22,FANG,95,21-Jul-17,4,1.35,4.2,4.9,55,36
21-Jul-17,3.08,-1.82,2.75,3,60,46,FANG,97.5,21-Jul-17,5.8,2.24,5.6,6,1,46
21-Jul-17,1.82,-1.88,1.75,2.1,18,48,FANG,100,21-Jul-17,6.8,2.08,7.2,7.6,30,47
15-Sep-17,12.4,-7.92,12,12.5,14,97,FANG,85,15-Sep-17,2.35,0.35,2.45,2.65,1,389
15-Sep-17,9.12,-3.68,8.6,9,24,16,FANG,90,15-Sep-17,3.5,0.65,3.9,4.3,1,310
15-Sep-17,,,7.1,7.5,0,0,FANG,92.5,15-Sep-17,4.9,1.69,4.9,5.3,5,9
15-Sep-17,6.08,-3.33,5.8,6.2,11,87,FANG,95,15-Sep-17,6,1.74,6.1,6.5,5,356
15-Sep-17,5.23,-4.49,4.6,5,4,59,FANG,97.5,15-Sep-17,7.5,2.5,7.4,7.8,10,239
15-Sep-17,3.98,-1.92,3.6,4,35,454,FANG,100,15-Sep-17,8.8,1.9,8.9,9.3,1,625
15-Dec-17,15,-1.2,14.1,14.8,5,1,FANG,85,15-Dec-17,4,0.9,4.2,4.6,348,127
15-Dec-17,15.9,,10.9,11.5,0,4,FANG,90,15-Dec-17,6,1.2,5.9,6.4,155,626
15-Dec-17,,,9.5,10.1,0,0,FANG,92.5,15-Dec-17,5.6,,7,7.5,0,17
15-Dec-17,10.2,,8.2,8.8,0,2,FANG,95,15-Dec-17,6.7,,8.2,8.7,0,92
15-Dec-17,,,7,7.6,0,0,FANG,97.5,15-Dec-17,6.9,,9.5,10,0,4
15-Dec-17,10.76,,6,6.5,0,4,FANG,100,15-Dec-17,11.11,2.01,10.9,11.5,4,6
16-Jun-17,0.1,,,0.1,0,80,FANH,10,16-Jun-17,,,0.8,1.15,0,0
21-Jul-17,1.05,,0.25,0.9,0,3,FANH,9,21-Jul-17,0.95,,0.3,0.8,0,15
21-Jul-17,0.3,,,0.35,0,70,FANH,10,21-Jul-17,,,0.95,1.5,0,0
20-Oct-17,0.6,,0.4,0.85,0,12,FANH,10,20-Oct-17,,,1.35,1.7,0,0
19-Jan-18,,,0.7,1.05,0,0,FANH,10,19-Jan-18,,,1.55,2.1,0,0
16-Jun-17,1.35,,0.95,1.35,0,54,FARO,35,16-Jun-17,1.3,,0.7,1.05,0,177
21-Jul-17,,,1.65,2.2,0,0,FARO,35,21-Jul-17,,,1.35,1.65,0,0
15-Sep-17,3.38,,2.8,3.3,0,5,FARO,35,15-Sep-17,3.5,,2.45,2.85,0,1
15-Dec-17,4.5,,4,4.7,0,8,FARO,35,15-Dec-17,,,3.5,4.5,0,0
16-Jun-17,,,4.2,4.7,0,0,FAST,39,16-Jun-17,0.05,,,0.1,0,12
16-Jun-17,3.6,,3.3,3.5,0,45,FAST,40,16-Jun-17,0.1,,0.05,0.15,0,39
16-Jun-17,3.01,,2.4,2.55,0,2,FAST,41,16-Jun-17,0.15,,0.15,0.2,0,66
16-Jun-17,1.8,0.05,1.55,1.7,1,14,FAST,42,16-Jun-17,0.35,,0.3,0.4,2,51
16-Jun-17,0.95,,0.9,1.05,0,77,FAST,43,16-Jun-17,0.55,-0.1,0.65,0.75,1,285
16-Jun-17,0.51,-0.04,0.45,0.55,106,185,FAST,44,16-Jun-17,0.95,-0.05,1.15,1.25,10,256
16-Jun-17,0.25,-0.02,0.15,0.25,9,348,FAST,45,16-Jun-17,1.8,,1.8,2,0,149
16-Jun-17,0.15,,,0.15,0,281,FAST,46,16-Jun-17,2.67,,2.7,2.95,0,37
16-Jun-17,0.05,,,0.05,0,262,FAST,47,16-Jun-17,4.8,,3.6,4,0,61
21-Jul-17,,,4.4,4.9,0,0,FAST,39,21-Jul-17,0.35,,0.25,0.45,0,30
21-Jul-17,,,3.7,4.2,0,0,FAST,40,21-Jul-17,0.4,,0.4,0.55,0,2
21-Jul-17,,,2.9,3.1,0,0,FAST,41,21-Jul-17,0.7,,0.65,0.75,10,1804
21-Jul-17,,,2.25,2.45,0,0,FAST,42,21-Jul-17,1.07,,0.95,1.05,0,6
21-Jul-17,2.4,,1.65,1.85,0,14,FAST,43,21-Jul-17,1.25,,1.3,1.45,0,78
21-Jul-17,1.24,-0.01,1.15,1.35,1,15,FAST,44,21-Jul-17,1.95,,1.8,2,0,6
21-Jul-17,0.76,-0.04,0.75,0.9,14,24,FAST,45,21-Jul-17,2.4,0.1,2.4,2.6,5,1
21-Jul-17,0.9,,0.45,0.6,0,135,FAST,46,21-Jul-17,2.95,,3.1,3.4,0,10
21-Jul-17,0.3,,0.25,0.4,0,199,FAST,47,21-Jul-17,,,3.9,4.2,0,0
18-Aug-17,,,4.6,5,0,0,FAST,39,18-Aug-17,0.55,,0.5,0.6,0,43
18-Aug-17,4.85,,3.8,4,0,31,FAST,40,18-Aug-17,1.22,,0.7,0.8,0,60
18-Aug-17,3.93,,3.1,3.3,0,11,FAST,41,18-Aug-17,1,-0.06,0.95,1.05,2,299
18-Aug-17,2.47,-0.09,2.4,2.55,2,43,FAST,42,18-Aug-17,1.3,,1.3,1.4,0,102
18-Aug-17,3.1,,1.8,1.95,0,26,FAST,43,18-Aug-17,1.64,,1.7,1.85,0,519
18-Aug-17,1.45,,1.3,1.45,0,1110,FAST,44,18-Aug-17,2.25,,2.25,2.35,0,425
18-Aug-17,1.6,,0.9,1.05,0,1176,FAST,45,18-Aug-17,2.8,0.4,2.8,3,4,171
18-Aug-17,0.73,-0.37,0.6,0.75,2,223,FAST,46,18-Aug-17,3.02,,3.5,3.7,0,382
18-Aug-17,0.5,-0.05,0.4,0.5,62,294,FAST,47,18-Aug-17,4,,4.3,4.5,0,84
17-Nov-17,,,5.1,5.4,0,0,FAST,39,17-Nov-17,1.1,,1.2,1.35,0,2
17-Nov-17,5.6,,4.4,4.7,0,3,FAST,40,17-Nov-17,1.75,,1.45,1.65,0,55
17-Nov-17,,,3.7,4,0,0,FAST,41,17-Nov-17,1.7,,1.8,2,0,2
17-Nov-17,,,3.1,3.4,0,0,FAST,42,17-Nov-17,2.7,,2.2,2.4,0,22
17-Nov-17,2.6,,2.6,2.8,0,2,FAST,43,17-Nov-17,2,,2.7,2.85,0,28
17-Nov-17,2.54,,2.15,2.3,0,3,FAST,44,17-Nov-17,3.1,,3.2,3.4,0,24
17-Nov-17,1.8,-0.01,1.7,1.9,6,21,FAST,45,17-Nov-17,3.2,,3.7,4,0,34
17-Nov-17,1.4,,1.35,1.5,0,30,FAST,46,17-Nov-17,5.14,,4.4,4.6,0,24
17-Nov-17,1.08,-0.27,1.05,1.2,646,10,FAST,47,17-Nov-17,4.4,,5.1,5.3,0,5
19-Jan-18,,,5.6,5.8,0,0,FAST,39,19-Jan-18,,,1.6,1.75,0,0
19-Jan-18,4.9,,4.9,5.2,0,121,FAST,40,19-Jan-18,2,,1.9,2.1,0,2294
19-Jan-18,,,4.3,4.5,0,0,FAST,41,19-Jan-18,2.25,,2.25,2.5,0,12
19-Jan-18,3.7,,3.7,3.9,0,861,FAST,42,19-Jan-18,3,,2.65,2.9,0,281
19-Jan-18,3.81,,3.1,3.4,0,5,FAST,43,19-Jan-18,2.87,,3.1,3.3,0,20
19-Jan-18,3.2,,2.65,2.85,0,6,FAST,44,19-Jan-18,3.7,,3.6,3.8,0,21
19-Jan-18,2.32,,2.2,2.4,0,208,FAST,45,19-Jan-18,4.14,,4.2,4.4,0,206
19-Jan-18,,,1.8,2.05,0,0,FAST,46,19-Jan-18,3.79,,4.8,5,0,1
19-Jan-18,1.75,,1.5,1.7,0,225,FAST,47,19-Jan-18,6.1,,5.4,5.7,0,915
18-Jan-19,7.87,,6.4,7.1,0,22,FAST,40,18-Jan-19,4.23,0.14,3.9,4.6,5,100
18-Jan-19,5.5,-3.6,5.1,6.1,6,0,FAST,42,18-Jan-19,5.1,,4.8,5.5,0,68
18-Jan-19,4.6,,3.8,4.6,0,64,FAST,45,18-Jan-19,6.1,,6.3,7.1,0,374
18-Jan-19,5.98,,3.2,3.7,0,8,FAST,47,18-Jan-19,8.3,,7.5,8.3,0,332
26-May-17,13.63,,,,0,0,FB,138,26-May-17,0.01,,,,0,1089
26-May-17,12.71,,,,0,0,FB,139,26-May-17,0.02,,,,0,1335
26-May-17,12,,,,0,0,FB,140,26-May-17,0.01,,,,0,2897
26-May-17,10.61,,,,0,0,FB,141,26-May-17,0.01,,,,0,969
26-May-17,9.35,,,,0,0,FB,142,26-May-17,0.01,,,,0,3581
26-May-17,9.15,,,,0,0,FB,143,26-May-17,0.01,,,,0,1312
26-May-17,7.89,,,,0,0,FB,144,26-May-17,0.01,,,,0,3062
26-May-17,7,,,,0,0,FB,145,26-May-17,0.01,,,,0,6440
26-May-17,5.95,,,,0,0,FB,146,26-May-17,0.01,,,,0,3647
26-May-17,5.01,,,,0,0,FB,147,26-May-17,0.01,,,,0,4400
26-May-17,4.05,,,,0,0,FB,148,26-May-17,0.01,,,,0,4185
26-May-17,2.96,,,,0,0,FB,149,26-May-17,0.01,,,,0,4656
26-May-17,2.02,,,,0,0,FB,150,26-May-17,0.01,,,,0,7259
26-May-17,0.01,,,,0,15994,FB,152.5,26-May-17,0.47,,,,0,0
26-May-17,0.01,,,,0,7671,FB,155,26-May-17,3,,,,0,0
26-May-17,0.01,,,,0,2083,FB,157.5,26-May-17,5.02,,,,0,0
26-May-17,0.01,,,,0,1970,FB,160,26-May-17,8.26,,,,0,0
26-May-17,0.02,,,,0,519,FB,162.5,26-May-17,15.4,,,,0,0
26-May-17,0.01,,,,0,814,FB,165,26-May-17,,,,,0,0
26-May-17,0.04,,,,0,24,FB,167.5,26-May-17,,,,,0,0
02-Jun-17,14.55,,14.3,14.6,0,61,FB,138,02-Jun-17,0.01,,,0.02,48,811
02-Jun-17,13.48,4.5,13.3,13.6,10,27,FB,139,02-Jun-17,0.01,-0.03,0.01,0.02,116,752
02-Jun-17,12.5,0.3,12.3,12.5,1,289,FB,140,02-Jun-17,0.03,0.01,,0.02,18,844
02-Jun-17,11.29,0.17,11.35,11.5,1,398,FB,141,02-Jun-17,0.02,,0.01,0.03,20,776
02-Jun-17,10.47,0.34,10.35,10.5,37,257,FB,142,02-Jun-17,0.02,-0.01,0.01,0.03,250,921
02-Jun-17,9.56,0.64,9.35,9.5,50,173,FB,143,02-Jun-17,0.02,-0.02,0.02,0.03,36,1018
02-Jun-17,8.34,0.29,8.35,8.5,34,345,FB,144,02-Jun-17,0.03,-0.01,0.02,0.03,1808,1426
02-Jun-17,7.47,0.42,7.4,7.5,30,954,FB,145,02-Jun-17,0.03,-0.02,0.03,0.04,145,2536
02-Jun-17,6.5,0.34,6.4,6.5,122,391,FB,146,02-Jun-17,0.04,-0.02,0.03,0.05,579,1066
02-Jun-17,5.45,0.35,5.4,5.5,122,689,FB,147,02-Jun-17,0.05,-0.05,0.05,0.06,1072,1839
02-Jun-17,4.45,0.25,4.4,4.5,167,1321,FB,148,02-Jun-17,0.06,-0.08,0.06,0.07,684,1613
02-Jun-17,3.43,0.13,3.45,3.55,633,1120,FB,149,02-Jun-17,0.09,-0.13,0.09,0.11,1221,1840
02-Jun-17,2.63,0.1,2.55,2.6,4953,7154,FB,150,02-Jun-17,0.19,-0.2,0.17,0.18,8446,4430
02-Jun-17,0.88,-0.06,0.84,0.87,12285,13603,FB,152.5,02-Jun-17,0.95,-0.41,0.94,0.99,8138,2975
02-Jun-17,0.21,-0.06,0.2,0.21,15705,10110,FB,155,02-Jun-17,2.77,-0.48,2.78,2.85,1565,780
02-Jun-17,0.07,-0.03,0.06,0.09,4103,8802,FB,157.5,02-Jun-17,5.15,-0.45,5.1,5.25,83,95
02-Jun-17,0.03,-0.03,0.03,0.04,1791,3429,FB,160,02-Jun-17,7.77,-1.78,7.45,7.7,3,2
02-Jun-17,0.03,-0.02,0.02,0.03,300,1002,FB,162.5,02-Jun-17,10.85,,10.05,10.2,0,12
02-Jun-17,0.02,-0.01,0.01,0.02,45,1141,FB,165,02-Jun-17,12.75,-7.4,12.45,12.8,1,1
02-Jun-17,0.02,-0.02,,0.03,252,397,FB,167.5,02-Jun-17,,,14.95,15.25,0,0
09-Jun-17,14.45,0.7,14.3,14.65,2,30,FB,138,09-Jun-17,0.05,-0.02,0.05,0.06,1,378
09-Jun-17,13.65,0.8,13.4,13.65,1,12,FB,139,09-Jun-17,0.06,,0.05,0.07,141,218
09-Jun-17,12.58,0.38,12.4,12.55,17,70,FB,140,09-Jun-17,0.07,-0.01,0.06,0.07,85,832
09-Jun-17,11.01,,11.35,11.7,0,141,FB,141,09-Jun-17,0.07,-0.04,0.06,0.08,15,575
09-Jun-17,10.37,3.66,10.35,10.7,1,49,FB,142,09-Jun-17,0.08,-0.04,0.07,0.09,37,1245
09-Jun-17,9.09,,9.4,9.7,0,126,FB,143,09-Jun-17,0.1,-0.02,0.09,0.1,27,747
09-Jun-17,8.68,0.35,8.45,8.6,20,146,FB,144,09-Jun-17,0.11,-0.05,0.1,0.11,80,576
09-Jun-17,7.38,0.24,7.5,7.65,24,985,FB,145,09-Jun-17,0.12,-0.07,0.12,0.14,374,1827
09-Jun-17,6.45,0.21,6.55,6.65,45,164,FB,146,09-Jun-17,0.17,-0.08,0.15,0.18,106,794
09-Jun-17,5.75,0.34,5.6,5.75,13,414,FB,147,09-Jun-17,0.23,-0.11,0.21,0.24,267,672
16-Jun-17,,,0.05,1.45,0,0,FBIZ,22.5,16-Jun-17,,,,0.8,0,0
16-Jun-17,1,,,0.35,0,50,FBIZ,25,16-Jun-17,,,1.3,2.65,0,0
21-Jul-17,,,0.45,1.85,0,0,FBIZ,22.5,21-Jul-17,,,0.35,1.35,0,0
21-Jul-17,,,,0.5,0,0,FBIZ,25,21-Jul-17,,,1.7,2.7,0,0
15-Sep-17,,,1.1,2.15,0,0,FBIZ,22.5,15-Sep-17,,,0.8,1.55,0,0
15-Sep-17,2.05,,,1.25,0,5,FBIZ,25,15-Sep-17,1.9,,2.2,3.2,0,11
15-Dec-17,,,1.6,3,0,0,FBIZ,22.5,15-Dec-17,,,0.6,2.55,0,0
15-Dec-17,,,0.65,1.95,0,0,FBIZ,25,15-Dec-17,,,2.75,3.8,0,0
16-Jun-17,0.25,,,0.35,0,155,FBNC,30,16-Jun-17,,,1.8,2.2,0,0
21-Jul-17,,,0.1,0.6,0,0,FBNC,30,21-Jul-17,,,2.05,2.5,0,0
15-Sep-17,,,0.45,0.85,0,0,FBNC,30,15-Sep-17,,,2.4,2.8,0,0
15-Dec-17,,,0.85,1.4,0,0,FBNC,30,15-Dec-17,,,2.2,3.4,0,0
16-Jun-17,,,,5,0,0,FBNK,22.5,16-Jun-17,0.9,,,0.2,0,139
16-Jun-17,0.5,,,2,0,21,FBNK,25,16-Jun-17,,,,1.5,0,0
21-Jul-17,,,0.5,5,0,0,FBNK,22.5,21-Jul-17,,,0.05,5,0,0
21-Jul-17,,,,5,0,0,FBNK,25,21-Jul-17,,,0.65,5,0,0
15-Sep-17,,,0.85,5.5,0,0,FBNK,22.5,15-Sep-17,1.4,,0.5,0.85,0,181
15-Sep-17,1.2,,,5,0,10,FBNK,25,15-Sep-17,,,1.35,2.2,0,0
15-Dec-17,,,1,6,0,0,FBNK,22.5,15-Dec-17,,,0.85,1.8,0,0
15-Dec-17,,,,5,0,0,FBNK,25,15-Dec-17,,,1.7,2.9,0,0
16-Jun-17,,,,2,0,0,FBRC,17.5,16-Jun-17,0.5,,,0.95,0,18
21-Jul-17,,,,2.35,0,0,FBRC,17.5,21-Jul-17,,,,1.75,0,0
18-Aug-17,,,0.05,2.35,0,0,FBRC,17.5,18-Aug-17,,,,2.45,0,0
17-Nov-17,,,,3.9,0,0,FBRC,17.5,17-Nov-17,,,,4.2,0,0
21-Jul-17,,,1.65,2.4,0,0,FCA,21,21-Jul-17,,,,0.4,0,0
21-Jul-17,,,0.75,1.45,0,0,FCA,22,21-Jul-17,,,,0.6,0,0
21-Jul-17,,,0.1,0.75,0,0,FCA,23,21-Jul-17,,,0.3,1.05,0,0
21-Jul-17,,,,0.45,0,0,FCA,24,21-Jul-17,,,1.05,1.75,0,0
15-Sep-17,,,1.65,2.5,0,0,FCA,21,15-Sep-17,,,,0.6,0,0
15-Sep-17,,,0.85,1.65,0,0,FCA,22,15-Sep-17,,,0.15,0.9,0,0
15-Sep-17,,,0.3,1.1,0,0,FCA,23,15-Sep-17,,,0.5,1.35,0,0
15-Sep-17,,,0.1,0.7,0,0,FCA,24,15-Sep-17,,,1.2,1.95,0,0
15-Dec-17,,,,10,0,0,FCA,21,15-Dec-17,,,,10,0,0
15-Dec-17,,,,10,0,0,FCA,22,15-Dec-17,,,0.2,10.2,0,0
15-Dec-17,,,,10,0,0,FCA,23,15-Dec-17,,,,10,0,0
15-Dec-17,,,,10,0,0,FCA,24,15-Dec-17,,,,10,0,0
16-Jun-17,2.5,,0.45,1.15,0,15,FCBC,25,16-Jun-17,0.85,,0.2,0.7,0,26
21-Jul-17,,,0.8,1.6,0,0,FCBC,25,21-Jul-17,,,0.6,1.25,0,0
15-Sep-17,,,1.3,2.1,0,0,FCBC,25,15-Sep-17,2,,1.05,1.8,0,12
15-Dec-17,,,1.8,2.55,0,0,FCBC,25,15-Dec-17,,,1.8,2.45,0,0
16-Jun-17,0.05,,,0.15,0,283,FCEL,1,16-Jun-17,0.15,,0.05,0.15,0,12
21-Jul-17,0.11,,,0.15,0,340,FCEL,1,21-Jul-17,0.16,,0.1,0.2,0,51
20-Oct-17,0.2,,0.1,0.25,0,122,FCEL,1,20-Oct-17,0.25,,0.2,0.3,0,16
19-Jan-18,0.22,-0.03,0.2,0.3,100,1385,FCEL,1,19-Jan-18,0.3,,0.25,0.35,0,330
16-Jun-17,4.57,,3.1,4.1,0,33,FCFS,50,16-Jun-17,0.71,,0.15,0.3,0,13
16-Jun-17,1,,0.25,0.75,0,13,FCFS,55,16-Jun-17,,,1.85,3.9,0,0
21-Jul-17,,,2,4.9,0,0,FCFS,50,21-Jul-17,,,0.6,1.1,0,0
21-Jul-17,1.45,,1.1,1.55,0,5,FCFS,55,21-Jul-17,,,2.55,3.3,0,0
15-Sep-17,2.2,,4.7,5.4,0,10,FCFS,50,15-Sep-17,4.5,,1.45,1.75,0,11
15-Sep-17,2,,1.9,2.35,0,24,FCFS,55,15-Sep-17,,,3.6,4.1,0,0
15-Dec-17,,,5.6,6.6,0,0,FCFS,50,15-Dec-17,,,2.4,3.1,0,0
15-Dec-17,2.77,,3.1,3.6,0,3,FCFS,55,15-Dec-17,5.2,,4.7,5.5,0,1
16-Jun-17,,,,9.5,0,0,FDEF,50,16-Jun-17,,,,9.5,0,0
16-Jun-17,,,,9.5,0,0,FDEF,55,16-Jun-17,,,,9.5,0,0
21-Jul-17,,,,9.8,0,0,FDEF,50,21-Jul-17,,,,9.5,0,0
21-Jul-17,,,,9.5,0,0,FDEF,55,21-Jul-17,,,,9.5,0,0
15-Sep-17,,,,9.5,0,0,FDEF,50,15-Sep-17,,,,9.8,0,0
15-Sep-17,,,,9.8,0,0,FDEF,55,15-Sep-17,,,0.2,9.8,0,0
15-Dec-17,,,0.05,9.7,0,0,FDEF,50,15-Dec-17,,,1.95,9.8,0,0
15-Dec-17,,,,9.6,0,0,FDEF,55,15-Dec-17,,,1.2,10.8,0,0
16-Jun-17,0.1,,,0.3,0,438,FDUS,17.5,16-Jun-17,0.8,,0.55,1.3,0,22
21-Jul-17,,,,0.7,0,0,FDUS,17.5,21-Jul-17,,,0.4,1.65,0,0
15-Sep-17,0.28,-0.37,0.25,0.65,1,422,FDUS,17.5,15-Sep-17,,,0.75,2.35,0,0
15-Dec-17,,,0.2,0.8,0,0,FDUS,17.5,15-Dec-17,2.12,,1.7,2.45,0,5
16-Jun-17,,,2.1,4.2,0,0,FELE,35,16-Jun-17,,,,0.4,0,0
16-Jun-17,,,,0.55,0,0,FELE,40,16-Jun-17,,,,3.2,0,0
21-Jul-17,5.5,,1.1,6,0,0,FELE,35,21-Jul-17,0.65,,0.35,0.75,0,10
21-Jul-17,0.9,,,5,0,73,FELE,40,21-Jul-17,1.8,,2.25,3,0,115
20-Oct-17,,,2.1,7,0,0,FELE,35,20-Oct-17,1.5,,1.05,1.75,0,12
20-Oct-17,,,1.4,2.25,0,0,FELE,40,20-Oct-17,2.5,,3.5,4.2,0,2
19-Jan-18,,,4.7,5.9,0,0,FELE,35,19-Jan-18,,,1.95,2.6,0,0
19-Jan-18,,,2.4,5.1,0,0,FELE,40,19-Jan-18,,,4.3,5,0,0
16-Jun-17,,,1.9,2.5,0,0,FEM,21,16-Jun-17,,,,0.3,0,0
16-Jun-17,,,0.95,1.5,0,0,FEM,22,16-Jun-17,,,,0.25,0,0
16-Jun-17,,,0.05,0.6,0,0,FEM,23,16-Jun-17,,,,0.55,0,0
16-Jun-17,,,,0.3,0,0,FEM,24,16-Jun-17,,,0.65,1.15,0,0
21-Jul-17,,,1.9,2.6,0,0,FEM,21,21-Jul-17,,,,0.45,0,0
21-Jul-17,,,1,1.6,0,0,FEM,22,21-Jul-17,,,,0.55,0,0
21-Jul-17,,,0.2,0.9,0,0,FEM,23,21-Jul-17,,,0.2,0.8,0,0
21-Jul-17,,,,0.45,0,0,FEM,24,21-Jul-17,,,0.8,1.45,0,0
21-Jul-17,,,,0.35,0,0,FEM,25,21-Jul-17,,,1.65,2.35,0,0
18-Aug-17,,,1.95,2.6,0,0,FEM,21,18-Aug-17,,,,0.55,0,0
18-Aug-17,,,1.1,1.75,0,0,FEM,22,18-Aug-17,,,,0.7,0,0
18-Aug-17,,,0.4,1.05,0,0,FEM,23,18-Aug-17,,,0.35,1.05,0,0
18-Aug-17,,,,0.6,0,0,FEM,24,18-Aug-17,,,0.95,1.65,0,0
17-Nov-17,,,1.7,3.2,0,0,FEM,21,17-Nov-17,0.7,,,1.5,0,3
